user,movie,rate,time
214,10050,9,1470101760
214,10063,7,1408238820
214,10064,6,1327801980
214,10065,8,1249308240
214,10067,8,1427781780
214,10068,7,1305471180
214,10069,7,1328343420
214,10071,9,1470490620
214,10072,9,1470542700
214,10073,6,1311999960
214,10086,10,1428393780
214,10089,8,1216309080
214,10099,8,1231945140
214,10100,8,1224257280
214,10103,9,1221289320
214,10105,10,1223782260
214,10106,10,1473321240
214,10107,6,1310306100
214,10114,9,1481380500
214,10127,6,1347026460
214,10130,6,1344047700
214,10150,7,1407640320
214,10151,9,1427697480
214,10157,6,1225637700
214,10200,10,1188012060
214,10208,6,1424056980
214,10230,8,1335103140
214,10238,10,1316876820
214,10243,9,1469890620
214,10244,10,1428653220
214,10247,5,1301802540
214,10249,10,1473000360
214,10251,7,1312555680
214,10262,7,1319806560
214,10272,8,1253199000
214,10281,9,1227412440
214,10282,8,1243348560
214,10286,7,1464967800
214,10300,9,1247995920
214,10301,8,1472394000
214,10314,10,1147335120
214,10321,8,1268406420
214,10329,8,1217689380
214,10330,7,1209996060
214,10334,8,1478444460
214,10335,7,1328407320
214,10341,9,1205506680
214,10345,7,1273936380
214,10389,7,1404545580
214,10405,9,1318682880
214,10423,6,1431325080
214,10448,9,1226229480
214,10450,8,1215701340
214,10470,8,1435556160
214,10473,9,1330828200
214,10489,7,1330785660
214,10501,8,1434611160
214,10504,9,1471619340
214,10519,6,1311409200
214,10540,8,1333271280
214,10546,8,1297434180
214,10555,8,1214666760
214,10564,8,1340461740
214,10568,8,1226760480
214,10609,9,1473173820
214,10621,8,1469804340
214,10624,7,1350746400
214,10636,6,1327675320
214,10638,7,1266157980
214,10640,10,1470926100
214,10647,9,1221461580
214,10680,9,1228143960
214,10688,10,1471273620
214,10697,8,1222517700
214,10701,6,1238597160
214,10710,9,1237709940
214,10729,6,1339236540
214,10744,8,1317135300
214,10758,6,1255618800
214,10767,7,1317134940
214,10793,9,1226849880
214,10938,10,1216913400
214,10962,10,1226934180
214,10970,8,1480170180
214,10994,8,1215615540
215,10021,10,1170748560
215,10048,10,1188906300
215,10107,10,1285494000
215,10114,8,1447249980
215,10132,10,1302006780
215,10153,10,1182764160
215,10429,9,1184503800
215,10532,10,1144083000
215,10670,9,1139922360
215,10962,10,1233303900
216,10001,10,1090904340
216,10005,9,1118000760
216,10006,8,1118000880
216,10007,7,1118001240
216,10012,10,1243151400
216,10014,8,1119982920
216,10015,10,1114800540
216,10016,10,1166941320
216,10019,10,1108657380
216,10020,10,1222323420
216,10021,10,1111757880
216,10023,10,1328625300
216,10037,8,1125899580
216,10039,10,1240323360
216,10042,8,1117314960
216,10048,10,1116340080
216,10048,10,1246864440
216,10068,10,1255284480
216,10071,9,1275190920
216,10087,8,1249206900
216,10102,1,1262518020
216,10102,10,1215921720
216,10103,8,1120152360
216,10107,7,1118753400
216,10113,10,1108391700
216,10114,10,1182697260
216,10130,8,1120336920
216,10138,8,1251968760
216,10143,8,1117547760
216,10151,7,1247583960
216,10154,8,1113100860
216,10173,10,1252565280
216,10200,1,1262665440
216,10200,10,1352562420
216,10204,8,1111501140
216,10230,10,1108281000
216,10238,8,1265310360
216,10241,7,1274877000
216,10243,9,1118169420
216,10244,10,1108281600
216,10249,10,1307111700
216,10250,8,1244870520
216,10250,10,1116224640
216,10272,10,1117224180
216,10278,8,1130700360
216,10281,9,1118084340
216,10282,10,1108264020
216,10299,7,1108280160
216,10301,10,1108279320
216,10311,9,1115162520
216,10321,9,1129654260
216,10323,10,1113178320
216,10330,10,1253560500
216,10334,10,1108280100
216,10335,7,1127545320
216,10336,10,1111666440
216,10341,9,1127542920
216,10365,10,1111569720
216,10381,7,1115782980
216,10405,6,1247162220
216,10410,8,1128887940
216,10429,9,1111501020
216,10432,8,1125232140
216,10453,10,1108262880
216,10470,10,1108279200
216,10473,8,1119376320
216,10480,9,1114591200
216,10501,10,1113179700
216,10514,10,1112097840
216,10519,8,1116310380
216,10521,10,1252109340
216,10551,7,1120500480
216,10564,10,1119967440
216,10568,10,1113174180
216,10599,10,1112382420
216,10600,8,1108657500
216,10600,10,1242720900
216,10609,10,1108278840
216,10624,10,1108263540
216,10627,5,1246087020
216,10630,10,1108447620
216,10630,10,1151812800
216,10638,7,1250587320
216,10640,10,1108280520
216,10680,10,1108280280
216,10700,10,1243151580
216,10701,8,1262875740
216,10702,9,1108277820
216,10707,10,1115337540
216,10710,8,1127577060
216,10729,7,1249059780
216,10758,7,1249831440
216,10764,7,1247583900
216,10771,6,1256555040
216,10775,9,1115155980
216,10793,10,1108263360
216,10796,9,1115859060
216,10802,10,1247792160
216,10871,7,1117659300
216,10874,7,1128604440
216,10877,10,1251985260
216,10900,9,1247583960
216,10936,9,1154842320
216,10936,10,1114234620
216,10938,6,1246311240
216,10964,10,1111410840
216,10970,10,1108281780
216,10994,5,1428232320
217,10001,10,1368792600
217,10039,10,1222315260
217,10107,10,1321119120
217,10173,10,1133579700
217,10501,10,1222859880
217,10688,10,1223652420
217,10740,10,1217741340
218,10001,10,1276225860
218,10012,10,1192349520
218,10018,8,1254658860
218,10021,8,1222589160
218,10022,10,1222608900
218,10023,7,1222693080
218,10024,7,1222832040
218,10025,8,1222927800
218,10037,10,1174793280
218,10038,10,1078434960
218,10038,10,1312699200
218,10048,10,1166450220
218,10048,10,1185383520
218,10048,10,1421161800
218,10061,9,1297653240
218,10061,10,1192349640
218,10061,10,1299864060
218,10086,7,1223296800
218,10101,5,1220682060
218,10101,10,1226148720
218,10106,7,1224292800
218,10107,6,1229747640
218,10114,6,1224226740
218,10115,10,1301890920
218,10153,3,1169017740
218,10153,7,1358935560
218,10173,7,1234851900
218,10200,10,1169922900
218,10230,8,1216338060
218,10249,8,1220244840
218,10250,5,1228553640
218,10250,10,1129349580
218,10269,7,1233462000
218,10306,10,1180354080
218,10307,10,1180353960
218,10330,10,1124634180
218,10362,3,1218513780
218,10388,8,1236408000
218,10395,6,1220688060
218,10409,9,1230354300
218,10440,10,1183631580
218,10514,10,1369163700
218,10670,9,1218264540
218,10686,9,1218298560
218,10688,7,1224394920
218,10707,8,1224852960
218,10718,5,1219829280
218,10741,6,1221828300
218,10746,10,1180353900
218,10771,9,1232872740
218,10877,10,1183629720
218,10912,7,1232254380
218,10940,8,1236173400
218,10940,10,1300217220
218,10962,10,1117729680
218,10980,10,1190097540
219,10107,10,1560518820
220,10107,10,1452358200
221,10107,1,1179041700
222,10002,10,1223299140
222,10002,10,1323934080
222,10003,9,1324283940
222,10003,10,1223299320
222,10003,10,1333510500
222,10004,8,1333201320
222,10004,10,1223299200
222,10005,10,1330842420
222,10006,10,1330876560
222,10007,8,1331041200
222,10019,10,1322136360
222,10021,9,1298022180
222,10029,8,1334909460
222,10038,10,1174497480
222,10039,10,1106933700
222,10046,8,1326378240
222,10047,10,1322367420
222,10048,10,1121524260
222,10050,10,1333538040
222,10058,10,1140953820
222,10065,10,1295177340
222,10066,9,1341149700
222,10068,8,1324362060
222,10069,9,1326610260
222,10071,10,1294472160
222,10072,9,1294887060
222,10092,10,1345914480
222,10099,7,1328972220
222,10101,9,1321323120
222,10102,9,1322918700
222,10102,10,1131507180
222,10105,9,1329729660
222,10106,8,1321323000
222,10107,8,1357418580
222,10110,9,1335623340
222,10110,10,1173907980
222,10111,10,1173908160
222,10114,10,1318314900
222,10115,10,1206883140
222,10128,9,1322614980
222,10143,9,1325399460
222,10146,8,1357327920
222,10173,9,1332338340
222,10204,8,1322898600
222,10219,8,1297693680
222,10243,9,1326291840
222,10244,10,1294969620
222,10245,8,1358540520
222,10249,10,1333176720
222,10272,9,1324299240
222,10299,9,1337780700
222,10314,9,1322639100
222,10329,8,1321877580
222,10330,9,1322122980
222,10335,10,1326618780
222,10345,8,1327213800
222,10365,9,1340350080
222,10371,9,1338707220
222,10453,9,1322382180
222,10489,9,1322804340
222,10532,8,1297248900
222,10545,10,1147284180
222,10561,9,1329467040
222,10701,8,1329030360
222,10742,9,1296202020
222,10871,8,1324125360
222,10936,7,1133953980
222,10936,10,1294989540
222,10962,9,1323416820
222,10964,8,1324105860
222,10970,10,1293795600
222,10980,8,1329287760
223,10107,9,1151047260
223,10244,10,1211096760
223,10970,10,1151081100
224,10005,10,1155479340
224,10006,10,1155479280
224,10008,1,1154011980
224,10012,10,1155479520
224,10021,10,1121480760
224,10027,10,1154480880
224,10029,10,1154619600
224,10033,10,1154650620
224,10036,10,1155740880
224,10037,10,1150626660
224,10040,10,1154480880
224,10045,7,1154404080
224,10047,10,1154650020
224,10048,10,1150626540
224,10049,10,1151677560
224,10050,10,1148832900
224,10054,10,1170688920
224,10061,10,1148745060
224,10064,10,1154015160
224,10065,10,1154361060
224,10068,10,1148832540
224,10072,10,1148744640
224,10080,10,1151677740
224,10086,10,1155830160
224,10089,10,1154057580
224,10090,10,1157296500
224,10093,8,1154362020
224,10095,10,1155916740
224,10096,10,1155916800
224,10099,10,1169394420
224,10100,10,1154481360
224,10101,10,1155738000
224,10106,10,1155915960
224,10107,10,1154361960
224,10114,10,1157120700
224,10117,10,1154490360
224,10133,10,1148692320
224,10134,10,1156431600
224,10145,9,1148744520
224,10146,10,1157121660
224,10148,10,1162441740
224,10149,10,1154012280
224,10151,9,1157295480
224,10153,10,1154445660
224,10158,7,1155864360
224,10161,7,1155738600
224,10162,8,1155864300
224,10164,7,1155654180
224,10165,10,1155654240
224,10166,7,1155654180
224,10167,10,1155738540
224,10168,1,1148832420
224,10169,10,1154406240
224,10170,9,1155654300
224,10171,10,1182916260
224,10172,10,1155738600
224,10178,10,1154484240
224,10181,10,1155738720
224,10182,10,1155738840
224,10186,10,1154063040
224,10189,10,1172803680
224,10199,10,1156084140
224,10200,10,1148745000
224,10201,10,1154058900
224,10202,10,1154488500
224,10217,10,1162441200
224,10218,10,1169735520
224,10230,10,1157728740
224,10234,10,1154567760
224,10238,10,1148746320
224,10241,10,1157121660
224,10242,10,1155830220
224,10245,8,1154410020
224,10251,9,1154619600
224,10253,10,1148657580
224,10262,10,1148744100
224,10269,10,1156083180
224,10272,10,1154740440
224,10274,10,1155825420
224,10275,10,1155827820
224,10278,10,1156430400
224,10281,10,1157728560
224,10287,8,1151676240
224,10290,10,1154403120
224,10291,10,1154403120
224,10292,6,1154403060
224,10298,9,1182868380
224,10299,10,1154361960
224,10300,10,1155827040
224,10307,8,1160669160
224,10309,9,1156087680
224,10311,9,1154403720
224,10314,10,1154497920
224,10321,10,1154063280
224,10332,10,1154446320
224,10334,10,1154417100
224,10335,10,1165301160
224,10341,10,1154063280
224,10352,6,1166969940
224,10359,10,1154059020
224,10362,9,1162441860
224,10370,8,1174276200
224,10371,10,1154271420
224,10375,7,1182869640
224,10381,10,1154649840
224,10392,7,1166501160
224,10394,8,1154400240
224,10396,8,1163645580
224,10397,10,1154417520
224,10399,8,1166803620
224,10401,10,1148744700
224,10405,10,1154063280
224,10408,10,1154399940
224,10410,10,1148744460
224,10412,10,1154738880
224,10417,10,1154488380
224,10418,7,1148745960
224,10420,10,1148745840
224,10421,10,1154530080
224,10422,10,1148745720
224,10435,10,1155865080
224,10446,10,1154269800
224,10453,8,1154400000
224,10468,10,1165855980
224,10479,10,1154490180
224,10480,10,1157728140
224,10482,10,1154406000
224,10486,10,1154672760
224,10488,8,1166970240
224,10490,8,1185077160
224,10502,10,1154530860
224,10504,10,1148832840
224,10519,10,1154271780
224,10537,10,1164903960
224,10545,10,1164904980
224,10555,10,1154569440
224,10560,7,1157121720
224,10564,10,1154489940
224,10572,10,1154530320
224,10573,8,1154670420
224,10574,10,1154670480
224,10588,10,1154530680
224,10589,8,1148745720
224,10596,10,1156088460
224,10599,10,1174275900
224,10608,10,1154013420
224,10610,8,1155916980
224,10614,8,1154481000
224,10619,9,1172675700
224,10626,8,1165076700
224,10640,9,1155915420
224,10643,10,1160669460
224,10647,10,1154271720
224,10656,8,1157692560
224,10669,10,1154399820
224,10670,9,1154482320
224,10680,10,1155994560
224,10688,10,1157120760
224,10697,10,1155825300
224,10700,10,1169735100
224,10701,10,1166970720
224,10707,10,1165855320
224,10710,10,1170254820
224,10712,7,1154670540
224,10713,7,1154670600
224,10714,7,1154670660
224,10716,9,1165854180
224,10726,10,1170255000
224,10738,7,1154012100
224,10740,10,1157204640
224,10744,10,1164817140
224,10747,10,1154530200
224,10757,10,1169735280
224,10762,10,1182094800
224,10764,10,1157692680
224,10767,10,1155829380
224,10775,10,1154403660
224,10793,8,1148744580
224,10795,8,1154446920
224,10800,10,1148745060
224,10802,10,1154530020
224,10810,6,1157123280
224,10813,10,1148746020
224,10814,10,1165077000
224,10819,10,1154062860
224,10827,10,1154531280
224,10828,10,1154062800
224,10835,6,1157692740
224,10836,7,1174273740
224,10837,10,1156423440
224,10843,10,1150623120
224,10847,10,1154399400
224,10857,10,1155864480
224,10866,9,1155654300
224,10871,8,1169735640
224,10880,3,1155864480
224,10885,8,1157123520
224,10891,7,1154481660
224,10909,10,1164548640
224,10912,10,1154741100
224,10919,10,1154481420
224,10931,10,1154489040
224,10941,10,1162080300
224,10955,7,1154057640
224,10962,10,1148744100
224,10964,10,1148744220
224,10965,8,1156950300
224,10980,10,1140149040
225,10107,8,1357321500
226,10048,10,1408538640
226,10093,10,1387872420
226,10107,10,1251833100
226,10201,9,1412252100
226,10503,9,1413723720
226,10981,9,1387872120
227,10107,10,1167214080
228,10001,9,1112293500
228,10001,10,1089020460
228,10001,10,1231008600
228,10005,10,1319268660
228,10012,9,1120391820
228,10019,8,1324473240
228,10020,9,1348371480
228,10048,10,1148953920
228,10050,10,1119468420
228,10054,9,1342892220
228,10068,9,1178577840
228,10073,7,1272031980
228,10107,8,1119603300
228,10114,9,1112292900
228,10114,10,1120339440
228,10149,8,1292026980
228,10250,8,1312198740
228,10253,9,1120212660
228,10269,6,1317044280
228,10272,7,1324473180
228,10314,10,1112293320
228,10411,10,1339935540
228,10453,10,1257862140
228,10479,10,1176766260
228,10514,8,1340715900
228,10514,10,1269594300
228,10546,10,1119470700
228,10670,10,1119469560
228,10697,7,1312116300
228,10729,8,1315030200
228,10970,9,1184444880
229,10002,9,1210486440
229,10019,8,1314269580
229,10020,9,1211727600
229,10033,10,1209267240
229,10034,7,1209267840
229,10035,8,1209772260
229,10038,9,1168869360
229,10042,8,1217146200
229,10046,9,1304940540
229,10048,8,1238737140
229,10058,9,1262087520
229,10071,10,1328805960
229,10072,9,1328806440
229,10105,8,1249277400
229,10106,9,1212332340
229,10107,10,1278429540
229,10121,6,1310170440
229,10182,7,1332259020
229,10200,10,1243264500
229,10230,8,1335199680
229,10243,9,1238599140
229,10249,9,1211379120
229,10262,5,1330003380
229,10301,8,1211387220
229,10306,6,1323528780
229,10323,8,1165308180
229,10329,8,1207758540
229,10331,8,1167032040
229,10334,8,1242231240
229,10336,8,1212820740
229,10341,9,1211985420
229,10394,8,1329143040
229,10432,7,1212331740
229,10448,8,1211641140
229,10470,10,1166717700
229,10561,10,1328806680
229,10563,6,1246283520
229,10568,8,1168937220
229,10638,8,1211387880
229,10640,7,1329187980
229,10680,8,1212500160
229,10800,8,1312307820
229,10857,4,1167186600
229,10940,8,1278907620
229,10962,10,1323967140
229,10970,10,1290872220
230,10107,5,1112969040
231,10001,10,1183442700
231,10002,10,1186181220
231,10003,10,1186181280
231,10004,10,1186305840
231,10016,10,1154064720
231,10020,10,1182877860
231,10039,10,1219737360
231,10048,10,1205297280
231,10058,10,1182118440
231,10064,10,1182744960
231,10065,10,1183791600
231,10069,10,1228584600
231,10071,10,1184176260
231,10101,10,1182308100
231,10102,10,1205215620
231,10107,8,1206067500
231,10110,10,1194202500
231,10117,9,1204878300
231,10118,8,1204878420
231,10242,10,1216423500
231,10250,8,1186474440
231,10253,10,1154067840
231,10314,10,1162260360
231,10330,10,1204320720
231,10420,8,1184832780
231,10494,8,1204930140
231,10504,10,1183707840
231,10669,10,1154065860
231,10670,10,1154067360
231,10686,9,1165371180
231,10814,8,1184832840
231,10815,8,1184832900
232,10107,10,1529163540
233,10007,10,1126424400
233,10018,10,1247486400
233,10035,10,1246347360
233,10037,10,1429300980
233,10038,10,1429300500
233,10046,10,1114018800
233,10048,10,1213284540
233,10071,10,1137360480
233,10071,10,1244800200
233,10072,10,1137360540
233,10107,7,1245286380
233,10116,10,1245543120
233,10117,10,1244540520
233,10132,10,1245927000
233,10185,10,1114019040
233,10200,1,1363705140
233,10200,10,1126425000
233,10238,8,1251256500
233,10330,10,1126426500
233,10494,10,1245543180
233,10561,10,1137360600
233,10670,10,1213894860
233,10936,10,1126784640
233,10970,10,1298220360
234,10048,10,1422454920
234,10107,10,1462605540
234,10117,10,1421002440
234,10118,10,1421784000
234,10132,10,1420398780
234,10173,10,1407055440
234,10448,10,1548259140
234,10494,10,1421785560
234,10588,10,1484501100
234,10800,10,1529387460
235,10001,10,1263657300
235,10020,10,1198912800
235,10058,10,1198912620
235,10072,10,1198912680
235,10103,10,1198912620
235,10107,10,1311352140
235,10200,10,1340880300
235,10647,10,1330870020
235,10936,10,1124965200
236,10001,10,1354442280
236,10002,10,1297909560
236,10016,10,1299328740
236,10035,9,1299293820
236,10041,7,1302359280
236,10086,10,1298731560
236,10100,8,1308952860
236,10107,9,1350700140
236,10110,9,1321095840
236,10114,10,1300232700
236,10185,10,1352723040
236,10238,8,1359107940
236,10242,8,1329544800
236,10250,8,1342435140
236,10262,9,1350952020
236,10440,9,1298892840
236,10600,9,1352408220
236,10670,10,1304987700
236,10758,9,1298305860
236,10970,8,1333173600
237,10048,1,1364827320
237,10048,10,1233408540
237,10107,10,1569324000
237,10114,10,1461300180
237,10242,10,1569376380
237,10702,10,1119452160
238,10107,9,1571758740
239,10048,7,1221738480
239,10107,10,1292125140
239,10238,10,1202114400
239,10395,10,1119805080
240,10066,8,1356963240
240,10086,10,1536061440
240,10107,9,1436061180
240,10114,10,1378530180
240,10142,6,1419859740
240,10501,9,1390314360
240,10504,10,1376103480
240,10871,5,1379863200
240,10962,10,1518504060
241,10107,10,1565306160
242,10002,10,1315917480
242,10003,9,1315917600
242,10004,8,1315917600
242,10005,10,1248169560
242,10006,9,1248742260
242,10007,9,1248312660
242,10026,7,1251521520
242,10027,7,1251521880
242,10033,8,1230038040
242,10034,10,1230038220
242,10035,8,1230472860
242,10037,10,1271544900
242,10038,9,1271544960
242,10046,10,1252891920
242,10048,7,1217954580
242,10050,9,1253618820
242,10072,10,1230106380
242,10102,8,1252157880
242,10104,7,1248864000
242,10107,8,1247652660
242,10128,8,1250412240
242,10130,8,1246845480
242,10204,8,1248864000
242,10238,8,1252892160
242,10250,10,1256655660
242,10253,9,1218123180
242,10272,8,1241250660
242,10301,8,1355479080
242,10330,10,1228209900
242,10362,8,1220698680
242,10395,6,1241886720
242,10473,10,1240455600
242,10479,10,1252711500
242,10489,8,1230528480
242,10514,7,1248479460
242,10519,8,1220881320
242,10532,9,1230177240
242,10599,7,1357312440
242,10630,6,1235056980
242,10708,6,1231164420
242,10710,8,1255743660
242,10742,10,1266373140
242,10744,10,1241130540
242,10793,10,1301402160
242,10901,7,1232560620
242,10998,9,1241250720
243,10107,8,1532862300
244,10001,10,1091790240
244,10048,10,1327821660
244,10236,10,1329442500
244,10568,7,1094729400
245,10001,10,1156786020
246,10001,1,1156443960
247,10001,10,1156496220
247,10020,10,1282382460
247,10102,10,1156496400
247,10114,10,1189897020
247,10200,10,1143130800
248,10001,10,1383551700
249,10001,9,1367137440
250,10001,10,1169484480
250,10016,10,1545809400
251,10001,10,1173542940
251,10086,9,1176220560
251,10970,10,1185121920
252,10001,10,1182255420
252,10114,10,1162629480
253,10001,10,1292557020
253,10071,10,1295485320
253,10114,10,1209378900
254,10001,10,1462966380
255,10001,10,1322830560
256,10001,7,1174210560
257,10001,8,1357661520
258,10001,10,1354966200
258,10185,5,1314706620
259,10001,10,1286641080
260,10001,10,1140245100
260,10001,10,1148033880
260,10001,10,1171182240
260,10001,10,1357573140
260,10009,10,1371256200
260,10015,10,1174837320
260,10047,10,1163052540
260,10061,9,1251124620
260,10086,10,1134831000
260,10101,10,1095110160
260,10114,8,1197331380
260,10200,10,1274972160
260,10238,10,1181341740
260,10546,8,1123670880
260,10600,10,1102145820
260,10600,10,1123752300
260,10751,9,1336891860
260,10970,10,1169863020
261,10001,10,1184111160
261,10001,10,1252238940
261,10002,10,1439650380
261,10016,10,1280752020
261,10016,10,1357648380
261,10028,10,1118565600
261,10034,10,1296094260
261,10048,10,1182666180
261,10048,10,1314508860
261,10050,10,1262504640
261,10065,1,1142670480
261,10071,10,1148057280
261,10071,10,1158743580
261,10072,10,1158743580
261,10095,10,1198524300
261,10110,1,1121355420
261,10200,10,1493752200
261,10512,10,1083491940
261,10561,10,1158743520
261,10793,10,1266558060
261,10936,10,1258849860
261,10970,10,1247847180
262,10001,10,1143106740
262,10002,10,1155615780
262,10002,10,1301525220
262,10012,10,1126894200
262,10012,10,1237956840
262,10016,10,1135783440
262,10020,9,1186246560
262,10021,10,1103137560
262,10021,10,1179102540
262,10029,10,1091706060
262,10036,10,1101954780
262,10046,10,1259962140
262,10048,1,1156846380
262,10048,1,1265636040
262,10048,10,1099135620
262,10048,10,1155870240
262,10048,10,1240627320
262,10055,10,1101734640
262,10056,10,1101734700
262,10057,10,1101734880
262,10058,10,1186243440
262,10064,10,1200492840
262,10071,10,1175795520
262,10071,10,1186861560
262,10072,10,1167829740
262,10072,10,1175814300
262,10086,10,1488358620
262,10089,9,1291679400
262,10102,1,1156846260
262,10102,10,1224912120
262,10110,10,1105871460
262,10111,8,1105871520
262,10114,1,1158129900
262,10114,1,1265636100
262,10192,8,1100338620
262,10200,10,1141647000
262,10200,10,1155615420
262,10200,10,1245669780
262,10200,10,1265891100
262,10200,10,1273148700
262,10217,8,1388933100
262,10330,9,1186860720
262,10389,8,1182650760
262,10479,10,1299175740
262,10489,10,1106189580
262,10504,10,1175928240
262,10537,10,1115251380
262,10561,10,1101038520
262,10561,10,1327136640
262,10599,10,1126765500
262,10636,10,1135870860
262,10640,10,1168785300
262,10647,10,1262789340
262,10670,9,1286742540
262,10670,10,1117922640
262,10670,10,1147558380
262,10686,10,1147558500
262,10688,6,1230259860
262,10716,1,1099842840
262,10919,1,1097853600
262,10936,1,1155615060
262,10970,9,1186860900
263,10001,1,1142416800
263,10001,10,1117366500
263,10005,8,1263535200
263,10005,10,1482954420
263,10006,10,1263534960
263,10007,10,1217899020
263,10007,10,1263534840
263,10016,1,1180441320
263,10016,10,1233643740
263,10018,10,1105857660
263,10038,10,1187145120
263,10038,10,1307970900
263,10039,9,1135041900
263,10045,9,1134400980
263,10048,8,1158711360
263,10048,10,1172530140
263,10048,10,1173369600
263,10048,10,1212900660
263,10050,10,1135586040
263,10054,10,1255934460
263,10061,10,1187144040
263,10071,7,1271240700
263,10071,10,1209890940
263,10071,10,1542732480
263,10072,10,1542732480
263,10086,10,1180441920
263,10092,10,1322919900
263,10100,10,1333875960
263,10102,1,1142416740
263,10102,10,1102492680
263,10102,10,1295092200
263,10110,10,1239324000
263,10110,10,1392825000
263,10178,9,1187667540
263,10189,8,1187667660
263,10200,10,1187144640
263,10238,9,1136969820
263,10244,10,1138788360
263,10253,10,1261490700
263,10314,10,1117369260
263,10397,10,1359476520
263,10410,10,1122259140
263,10501,6,1136608920
263,10504,9,1122886140
263,10561,10,1542732480
263,10596,10,1107529920
263,10600,10,1563087240
263,10688,10,1231769880
263,10740,10,1156655100
263,10741,9,1473570180
263,10793,8,1238331600
263,10936,9,1137819960
263,10936,10,1545600060
263,10962,10,1339945440
263,10970,10,1333925460
264,10001,9,1382869500
265,10001,10,1146977640
266,10001,9,1554027900
266,10002,10,1545680640
266,10003,9,1545688080
266,10004,10,1545730140
266,10048,10,1550944620
266,10050,9,1552837860
266,10071,9,1530062400
266,10072,8,1530801780
266,10114,10,1566605400
266,10243,9,1554906240
266,10249,10,1539899400
266,10330,10,1533409920
266,10341,10,1529274660
266,10448,7,1572792840
266,10504,10,1552224540
266,10561,10,1531620420
266,10600,10,1554824640
266,10621,10,1553530140
266,10688,9,1572536340
266,10793,10,1548632100
266,10854,7,1554808620
266,10970,8,1563619140
267,10001,10,1476246900
268,10001,10,1314504480
269,10001,10,1186446360
269,10001,10,1315492020
269,10048,10,1264202820
269,10113,10,1183104420
269,10200,10,1370659920
270,10001,10,1156482780
270,10048,10,1156176060
270,10110,3,1156575840
270,10238,10,1156575660
271,10001,10,1158274860
272,10001,10,1245075840
272,10007,10,1156639620
272,10037,10,1144978140
272,10048,10,1258606920
272,10065,1,1175452020
272,10086,10,1220365860
272,10114,10,1264049880
272,10262,1,1137049020
272,10290,10,1154021220
272,10291,10,1205289360
272,10300,10,1167866280
272,10442,10,1452952860
272,10488,10,1166552940
272,10579,10,1216286820
272,10669,10,1138521540
272,10670,10,1087184580
272,10716,10,1106610120
272,10718,10,1216466940
272,10740,10,1208338560
273,10001,10,1445232660
274,10001,1,1231653900
275,10001,10,1156674840
275,10102,8,1309657260
275,10102,10,1156674900
275,10114,10,1156674900
275,10395,10,1122719760
275,10545,10,1234507200
276,10001,10,1272467280
276,10111,10,1217434080
276,10275,10,1273134300
276,10441,7,1256178600
276,10670,10,1273431300
276,10740,10,1249035120
276,10746,10,1231777620
276,10751,1,1256534940
277,10001,10,1198870200
277,10002,10,1240017780
277,10200,10,1240328100
278,10001,10,1119680520
278,10016,10,1197812880
278,10016,10,1293087960
278,10018,10,1119681660
278,10039,10,1119680760
278,10046,10,1119680280
278,10314,10,1113968040
278,10708,8,1225615980
278,10936,8,1228657980
278,10936,10,1119680820
279,10001,1,1343484300
279,10102,10,1343212500
279,10440,10,1343049960
280,10001,10,1370496780
280,10504,9,1370495940
281,10001,10,1380525060
282,10001,2,1180166100
282,10001,10,1332687540
282,10005,10,1187913000
282,10016,2,1180167360
282,10021,10,1193593140
282,10038,9,1324999380
282,10038,10,1438059600
282,10048,10,1172290740
282,10048,10,1216028580
282,10065,10,1188625560
282,10073,8,1315904580
282,10086,9,1215159840
282,10102,2,1180166280
282,10102,8,1157356560
282,10102,10,1448499960
282,10110,10,1175253600
282,10114,2,1180422660
282,10200,2,1180216560
282,10200,9,1122020580
282,10200,10,1170143760
282,10244,10,1433658000
282,10250,9,1097035260
282,10251,10,1370129340
282,10253,6,1180796580
282,10330,2,1180243440
282,10561,3,1199934720
282,10647,10,1200972300
282,10740,10,1178040300
282,10793,10,1218383400
282,10936,6,1180422300
283,10001,10,1138174140
284,10001,10,1391417700
285,10001,10,1247388120
285,10048,10,1255245900
285,10249,10,1281279480
285,10561,10,1274616600
285,10729,10,1233081480
286,10001,10,1192491600
286,10048,10,1190126820
286,10086,10,1192491540
287,10001,10,1163647680
288,10001,10,1156391340
289,10001,10,1192353960
289,10016,10,1198267440
289,10048,10,1192354200
289,10114,10,1236003840
289,10242,8,1137384060
289,10936,10,1181319240
290,10001,10,1440433260
291,10001,10,1075647600
291,10046,10,1301576160
291,10065,10,1229974260
291,10065,10,1278037440
291,10066,6,1278126300
291,10114,10,1335062880
291,10245,1,1307710080
291,10273,8,1361832900
291,10504,8,1307681640
291,10596,1,1361984460
291,10600,10,1315145100
292,10001,10,1132314300
292,10016,10,1328894160
292,10048,10,1210852440
292,10071,10,1263621720
292,10102,10,1226372580
292,10102,10,1228552980
292,10314,8,1380640920
292,10636,10,1381387800
293,10001,1,1182146460
293,10001,2,1182147360
293,10001,10,1153133220
293,10002,10,1445784120
293,10016,10,1154262720
293,10036,10,1325823120
293,10038,10,1270133580
293,10039,10,1331207880
293,10045,9,1496426220
293,10048,10,1153132620
293,10048,10,1155397680
293,10048,10,1182146880
293,10048,10,1188126060
293,10048,10,1212229080
293,10048,10,1262092020
293,10071,10,1183387080
293,10071,10,1206325620
293,10071,10,1222934820
